"order_id";"order_date";"ship_date";"ship_mode";"customer_id";"product_id";"country";"region";"sales";"quantity";"discount";"profit";"unit_price";"profit_margin"
"US-2015-120502";"2015-04-13";"2015-04-19";"Standard Class";"BT-11395";"TEC-PH-10003645";"United States";"West";259.0;2.0;0.0;19.0;129.5;7.34
"US-2015-120502";"2015-04-13";"2015-04-19";"Standard Class";"BT-11395";"OFF-AP-10004980";"United States";"West";76.0;2.0;0.0;30.0;38.0;39.47
"CA-2017-108749";"2017-09-12";"2017-09-15";"First Class";"DJ-13510";"OFF-PA-10003797";"United States";"East";45.0;7.0;0.0;22.0;6.43;48.89
"CA-2017-108749";"2017-09-12";"2017-09-15";"First Class";"DJ-13510";"OFF-BI-10003707";"United States";"East";46.0;3.0;0.0;23.0;15.33;50.0
"CA-2017-163335";"2017-09-24";"2017-09-27";"First Class";"AG-10675";"OFF-ST-10000885";"United States";"South";40.0;3.0;0.0;10.0;13.33;25.0
"CA-2017-163335";"2017-09-24";"2017-09-27";"First Class";"AG-10675";"OFF-BI-10002827";"United States";"South";39.0;7.0;0.0;18.0;5.57;46.15
"CA-2015-134719";"2015-10-10";"2015-10-15";"Standard Class";"JD-15790";"OFF-ST-10004459";"United States";"South";1802.0;6.0;0.0;-338.0;300.33;-18.76
"US-2015-154389";"2015-11-27";"2015-12-03";"Standard Class";"EH-14125";"TEC-PH-10002789";"United States";"East";749.0;8.0;0.0;-162.0;93.63;-21.63
"CA-2015-115567";"2015-09-13";"2015-09-18";"Standard Class";"ZC-21910";"TEC-AC-10001314";"United States";"Central";200.0;4.0;0.0;16.0;50.0;8.0
"CA-2015-115567";"2015-09-13";"2015-09-18";"Standard Class";"ZC-21910";"FUR-CH-10000015";"United States";"Central";1516.0;7.0;0.0;394.0;216.57;25.99
"US-2017-136679";"2017-11-14";"2017-11-18";"Standard Class";"XP-21865";"TEC-AC-10004855";"United States";"Central";168.0;6.0;0.0;-27.0;28.0;-16.07
"US-2017-136679";"2017-11-14";"2017-11-18";"Standard Class";"XP-21865";"OFF-AR-10003582";"United States";"Central";45.0;2.0;0.0;5.0;22.5;11.11
"US-2017-141943";"2017-05-05";"2017-05-09";"Standard Class";"DK-12985";"OFF-EN-10003448";"United States";"West";23.0;2.0;0.0;12.0;11.5;52.17
"CA-2014-101560";"2014-11-28";"2014-12-01";"Second Class";"CS-12250";"FUR-FU-10003773";"United States";"South";398.0;5.0;0.0;44.0;79.6;11.06
"CA-2014-101560";"2014-11-28";"2014-12-01";"Second Class";"CS-12250";"OFF-PA-10001363";"United States";"South";86.0;7.0;0.0;40.0;12.29;46.51
"CA-2014-101560";"2014-11-28";"2014-12-01";"Second Class";"CS-12250";"OFF-AR-10004757";"United States";"South";13.0;4.0;0.0;4.0;3.25;30.77
"CA-2014-159709";"2014-05-10";"2014-05-15";"Standard Class";"AI-10855";"OFF-EN-10001434";"United States";"West";158.0;3.0;0.0;77.0;52.67;48.73
"CA-2014-159709";"2014-05-10";"2014-05-15";"Standard Class";"AI-10855";"TEC-PH-10003988";"United States";"West";44.0;5.0;0.0;4.0;8.8;9.09
"CA-2016-103982";"2016-03-03";"2016-03-08";"Standard Class";"AA-10315";"OFF-SU-10000151";"United States";"Central";3930.0;3.0;0.0;-786.0;1310.0;-20.0
"CA-2016-103982";"2016-03-03";"2016-03-08";"Standard Class";"AA-10315";"OFF-FA-10001332";"United States";"Central";2.0;1.0;0.0;1.0;2.0;50.0
"CA-2016-103982";"2016-03-03";"2016-03-08";"Standard Class";"AA-10315";"TEC-PH-10000895";"United States";"Central";432.0;3.0;0.0;32.0;144.0;7.41
"CA-2016-103982";"2016-03-03";"2016-03-08";"Standard Class";"AA-10315";"TEC-AC-10002857";"United States";"Central";42.0;7.0;0.0;6.0;6.0;14.29
"CA-2015-142454";"2015-08-15";"2015-08-19";"Standard Class";"RE-19450";"FUR-FU-10004018";"United States";"West";104.0;7.0;0.0;28.0;14.86;26.92
"CA-2015-142454";"2015-08-15";"2015-08-19";"Standard Class";"RE-19450";"OFF-ST-10003638";"United States";"West";70.0;3.0;0.0;19.0;23.33;27.14
"CA-2015-102015";"2015-09-12";"2015-09-18";"Standard Class";"TM-21010";"OFF-AR-10004685";"United States";"East";9.0;2.0;0.0;3.0;4.5;33.33
"CA-2015-102015";"2015-09-12";"2015-09-18";"Standard Class";"TM-21010";"OFF-ST-10001713";"United States";"East";106.0;2.0;0.0;4.0;53.0;3.77
"CA-2015-102015";"2015-09-12";"2015-09-18";"Standard Class";"TM-21010";"OFF-LA-10002043";"United States";"East";21.0;2.0;0.0;10.0;10.5;47.62
"CA-2015-102015";"2015-09-12";"2015-09-18";"Standard Class";"TM-21010";"OFF-PA-10002464";"United States";"East";29.0;5.0;0.0;14.0;5.8;48.28
"CA-2015-102015";"2015-09-12";"2015-09-18";"Standard Class";"TM-21010";"OFF-EN-10002504";"United States";"East";27.0;1.0;0.0;13.0;27.0;48.15
"CA-2015-156755";"2015-01-12";"2015-01-18";"Standard Class";"YS-21880";"OFF-ST-10002615";"United States";"East";465.0;3.0;0.0;121.0;155.0;26.02
"CA-2015-130876";"2015-05-12";"2015-05-16";"Second Class";"AZ-10750";"OFF-ST-10004258";"United States";"East";37.0;3.0;0.0;10.0;12.33;27.03
"CA-2016-145898";"2016-09-26";"2016-09-26";"Same Day";"CM-12445";"OFF-ST-10004507";"United States";"West";51.0;3.0;0.0;14.0;17.0;27.45
"CA-2016-145898";"2016-09-26";"2016-09-26";"Same Day";"CM-12445";"OFF-LA-10000262";"United States";"West";8.0;3.0;0.0;4.0;2.67;50.0
"CA-2016-145898";"2016-09-26";"2016-09-26";"Same Day";"CM-12445";"OFF-AR-10002445";"United States";"West";35.0;5.0;0.0;13.0;7.0;37.14
"CA-2016-145898";"2016-09-26";"2016-09-26";"Same Day";"CM-12445";"OFF-PA-10001667";"United States";"West";30.0;5.0;0.0;13.0;6.0;43.33
"US-2017-159562";"2017-09-09";"2017-09-15";"Standard Class";"JB-16000";"OFF-EN-10000461";"United States";"Central";17.0;2.0;0.0;8.0;8.5;47.06
"CA-2017-134635";"2017-04-15";"2017-04-17";"Second Class";"NS-18640";"OFF-PA-10002254";"United States";"West";79.0;3.0;0.0;36.0;26.33;45.57
"CA-2017-167080";"2017-06-10";"2017-06-14";"Standard Class";"LC-16930";"OFF-AR-10001868";"United States";"East";8.0;5.0;0.0;4.0;1.6;50.0
"CA-2017-145653";"2017-09-01";"2017-09-01";"Same Day";"CA-12775";"FUR-CH-10004875";"United States";"Central";498.0;7.0;0.0;135.0;71.14;27.11
"CA-2014-140487";"2014-06-14";"2014-06-20";"Standard Class";"SR-20425";"FUR-BO-10000711";"United States";"Central";213.0;3.0;0.0;57.0;71.0;26.76
"CA-2017-117401";"2017-05-18";"2017-05-22";"Second Class";"PP-18955";"OFF-AP-10000938";"United States";"Central";707.0;7.0;0.0;198.0;101.0;28.01
"CA-2017-117401";"2017-05-18";"2017-05-22";"Second Class";"PP-18955";"TEC-PH-10003555";"United States";"Central";115.0;5.0;0.0;2.0;23.0;1.74
"CA-2017-117401";"2017-05-18";"2017-05-22";"Second Class";"PP-18955";"OFF-BI-10001267";"United States";"Central";43.0;7.0;0.0;21.0;6.14;48.84
"US-2017-109582";"2017-09-12";"2017-09-17";"Second Class";"JM-15865";"OFF-PA-10004071";"United States";"West";166.0;3.0;0.0;80.0;55.33;48.19
"CA-2016-119865";"2016-06-21";"2016-06-26";"Standard Class";"AS-10090";"OFF-BI-10001553";"United States";"East";37.0;5.0;0.0;13.0;7.4;35.14
"CA-2016-119865";"2016-06-21";"2016-06-26";"Standard Class";"AS-10090";"OFF-BI-10003007";"United States";"East";186.0;6.0;0.0;60.0;31.0;32.26
"CA-2016-119865";"2016-06-21";"2016-06-26";"Standard Class";"AS-10090";"FUR-BO-10003272";"United States";"East";354.0;2.0;0.0;-44.0;177.0;-12.43
"US-2014-147648";"2014-11-26";"2014-12-01";"Standard Class";"LS-16975";"OFF-PA-10001033";"United States";"West";82.0;2.0;0.0;40.0;41.0;48.78
"CA-2017-124436";"2017-03-19";"2017-03-22";"Second Class";"SA-20830";"OFF-BI-10001553";"United States";"West";15.0;2.0;0.0;5.0;7.5;33.33
"CA-2017-124436";"2017-03-19";"2017-03-22";"Second Class";"SA-20830";"FUR-TA-10001095";"United States";"West";697.0;5.0;0.0;9.0;139.4;1.29
"CA-2017-124436";"2017-03-19";"2017-03-22";"Second Class";"SA-20830";"FUR-FU-10001185";"United States";"West";31.0;1.0;0.0;13.0;31.0;41.94
"CA-2014-115084";"2014-10-18";"2014-10-22";"Standard Class";"LS-17200";"FUR-CH-10004626";"United States";"South";605.0;6.0;0.0;145.0;100.83;23.97
"CA-2017-131037";"2017-08-22";"2017-08-23";"First Class";"TM-21490";"FUR-TA-10001768";"United States";"West";210.0;1.0;0.0;3.0;210.0;1.43
"CA-2016-111143";"2016-11-19";"2016-11-22";"First Class";"TT-21265";"OFF-AP-10001947";"United States";"Central";55.0;3.0;0.0;16.0;18.33;29.09
"CA-2014-166744";"2014-09-20";"2014-09-24";"Standard Class";"DN-13690";"FUR-FU-10004952";"United States";"East";164.0;3.0;0.0;51.0;54.67;31.1
"CA-2014-166744";"2014-09-20";"2014-09-24";"Standard Class";"DN-13690";"FUR-BO-10001337";"United States";"East";363.0;3.0;0.0;36.0;121.0;9.92
"CA-2014-166744";"2014-09-20";"2014-09-24";"Standard Class";"DN-13690";"TEC-AC-10003628";"United States";"East";60.0;2.0;0.0;26.0;30.0;43.33
"CA-2016-116561";"2016-09-11";"2016-09-17";"Standard Class";"EB-14110";"OFF-ST-10004186";"United States";"West";333.0;3.0;0.0;7.0;111.0;2.1
"CA-2016-116561";"2016-09-11";"2016-09-17";"Standard Class";"EB-14110";"OFF-BI-10001658";"United States";"West";40.0;2.0;0.0;13.0;20.0;32.5
"CA-2016-110730";"2016-09-23";"2016-09-26";"Second Class";"CM-11815";"OFF-SU-10004737";"United States";"West";14.0;2.0;0.0;4.0;7.0;28.57
"CA-2017-146367";"2017-08-04";"2017-08-08";"Standard Class";"HM-14860";"OFF-BI-10002827";"United States";"Central";3.0;3.0;1.0;-6.0;1.0;-200.0
"CA-2016-156265";"2016-08-02";"2016-08-04";"Second Class";"BF-11020";"FUR-TA-10001691";"United States";"West";136.0;2.0;0.0;15.0;68.0;11.03
"CA-2016-156265";"2016-08-02";"2016-08-04";"Second Class";"BF-11020";"TEC-PH-10001918";"United States";"West";334.0;3.0;0.0;33.0;111.33;9.88
"CA-2016-156265";"2016-08-02";"2016-08-04";"Second Class";"BF-11020";"OFF-BI-10000285";"United States";"West";13.0;2.0;0.0;5.0;6.5;38.46
"US-2015-168914";"2015-05-21";"2015-05-27";"Standard Class";"JE-15745";"OFF-AP-10000358";"United States";"Central";21.0;8.0;1.0;-53.0;2.63;-252.38
"US-2017-110989";"2017-11-03";"2017-11-05";"Second Class";"EJ-14155";"TEC-AC-10002345";"United States";"West";44.0;3.0;0.0;11.0;14.67;25.0
"CA-2015-106215";"2015-04-16";"2015-04-21";"Standard Class";"BN-11470";"OFF-FA-10001229";"United States";"East";13.0;4.0;0.0;4.0;3.25;30.77
"US-2016-169369";"2016-12-12";"2016-12-18";"Standard Class";"EC-14050";"TEC-AC-10001314";"United States";"South";250.0;5.0;0.0;20.0;50.0;8.0
"US-2016-169369";"2016-12-12";"2016-12-18";"Standard Class";"EC-14050";"OFF-PA-10004438";"United States";"South";49.0;4.0;0.0;23.0;12.25;46.94
"CA-2015-132318";"2015-10-30";"2015-11-02";"First Class";"TT-21220";"OFF-AP-10000026";"United States";"South";183.0;3.0;0.0;53.0;61.0;28.96
"US-2014-131982";"2014-03-07";"2014-03-11";"Second Class";"NP-18685";"OFF-BI-10004224";"United States";"West";108.0;2.0;0.0;34.0;54.0;31.48
"CA-2015-125185";"2015-03-05";"2015-03-07";"Second Class";"AH-10195";"FUR-CH-10002647";"United States";"East";99.0;2.0;0.0;-7.0;49.5;-7.07
"CA-2015-125185";"2015-03-05";"2015-03-07";"Second Class";"AH-10195";"FUR-FU-10003247";"United States";"East";34.0;2.0;0.0;-5.0;17.0;-14.71
"CA-2016-130078";"2016-08-08";"2016-08-14";"Standard Class";"CC-12145";"OFF-PA-10003270";"United States";"Central";11.0;2.0;0.0;5.0;5.5;45.45
"US-2017-114034";"2017-01-03";"2017-01-08";"Standard Class";"DL-13315";"OFF-PA-10004735";"United States";"West";39.0;6.0;0.0;19.0;6.5;48.72
"CA-2017-158722";"2017-10-20";"2017-10-26";"Standard Class";"MA-17560";"OFF-PA-10000176";"United States";"East";46.0;3.0;0.0;16.0;15.33;34.78
"CA-2014-105165";"2014-09-07";"2014-09-10";"First Class";"SZ-20035";"TEC-PH-10000675";"United States";"Central";197.0;3.0;0.0;15.0;65.67;7.61
"CA-2014-105165";"2014-09-07";"2014-09-10";"First Class";"SZ-20035";"OFF-BI-10000050";"United States";"Central";3.0;2.0;1.0;-5.0;1.5;-166.67
"CA-2014-105165";"2014-09-07";"2014-09-10";"First Class";"SZ-20035";"FUR-TA-10004154";"United States";"Central";201.0;1.0;0.0;-23.0;201.0;-11.44
"CA-2014-105165";"2014-09-07";"2014-09-10";"First Class";"SZ-20035";"TEC-AC-10002718";"United States";"Central";47.0;4.0;0.0;-3.0;11.75;-6.38
"CA-2014-105165";"2014-09-07";"2014-09-10";"First Class";"SZ-20035";"OFF-AR-10003179";"United States";"Central";22.0;3.0;0.0;4.0;7.33;18.18
"CA-2017-147452";"2017-09-30";"2017-10-03";"First Class";"CS-11845";"OFF-PA-10004039";"United States";"West";168.0;3.0;0.0;82.0;56.0;48.81
"CA-2017-147452";"2017-09-30";"2017-10-03";"First Class";"CS-11845";"OFF-AP-10001626";"United States";"West";4.0;1.0;0.0;1.0;4.0;25.0
"US-2017-114657";"2017-11-16";"2017-11-21";"Standard Class";"MH-18115";"TEC-MA-10003173";"United States";"East";52.0;4.0;0.0;24.0;13.0;46.15
"CA-2017-144484";"2017-09-11";"2017-09-11";"Same Day";"CB-12025";"OFF-AP-10004487";"United States";"West";407.0;5.0;0.0;114.0;81.4;28.01
"CA-2017-125913";"2017-01-16";"2017-01-16";"Same Day";"JO-15145";"FUR-FU-10001487";"United States";"West";28.0;4.0;0.0;8.0;7.0;28.57
"CA-2017-125913";"2017-01-16";"2017-01-16";"Same Day";"JO-15145";"FUR-TA-10001520";"United States";"West";400.0;7.0;0.0;-15.0;57.14;-3.75
"US-2016-158309";"2016-11-26";"2016-11-29";"First Class";"PA-19060";"OFF-BI-10000145";"United States";"South";4.0;4.0;1.0;-3.0;1.0;-75.0
"CA-2015-162887";"2015-11-07";"2015-11-09";"Second Class";"SV-20785";"FUR-CH-10000595";"United States";"East";715.0;3.0;0.0;179.0;238.33;25.03
"CA-2017-147333";"2017-12-14";"2017-12-20";"Standard Class";"KL-16555";"TEC-AC-10004469";"United States";"South";160.0;4.0;0.0;70.0;40.0;43.75
"CA-2017-147333";"2017-12-14";"2017-12-20";"Standard Class";"KL-16555";"TEC-AC-10003038";"United States";"South";45.0;5.0;0.0;9.0;9.0;20.0
"CA-2014-113859";"2014-09-13";"2014-09-17";"Standard Class";"BC-11125";"FUR-CH-10004698";"United States";"Central";340.0;6.0;0.0;-10.0;56.67;-2.94
"CA-2014-159681";"2014-12-07";"2014-12-13";"Standard Class";"PO-18850";"OFF-PA-10003641";"United States";"South";106.0;4.0;0.0;49.0;26.5;46.23
"US-2017-104094";"2017-09-07";"2017-09-11";"Standard Class";"AG-10675";"TEC-AC-10002134";"United States";"Central";13.0;1.0;0.0;2.0;13.0;15.38
"CA-2017-152709";"2017-10-07";"2017-10-12";"Standard Class";"DB-13210";"OFF-ST-10001837";"United States";"Central";86.0;2.0;0.0;22.0;43.0;25.58
"CA-2015-105158";"2015-09-05";"2015-09-10";"Standard Class";"SP-20860";"FUR-FU-10001706";"United States";"Central";6.0;2.0;0.0;3.0;3.0;50.0
"CA-2015-105158";"2015-09-05";"2015-09-10";"Standard Class";"SP-20860";"OFF-PA-10001970";"United States";"Central";37.0;3.0;0.0;17.0;12.33;45.95
"CA-2014-133424";"2014-03-30";"2014-04-04";"Standard Class";"Dl-13600";"OFF-ST-10002957";"United States";"West";16.0;3.0;0.0;0.0;5.33;0.0
"CA-2014-133424";"2014-03-30";"2014-04-04";"Standard Class";"Dl-13600";"OFF-LA-10002312";"United States";"West";44.0;3.0;0.0;22.0;14.67;50.0
"CA-2017-105991";"2017-05-05";"2017-05-06";"First Class";"LH-17020";"OFF-EN-10002600";"United States";"West";21.0;9.0;0.0;7.0;2.33;33.33
"CA-2017-105991";"2017-05-05";"2017-05-06";"First Class";"LH-17020";"OFF-BI-10003274";"United States";"West";10.0;8.0;1.0;-7.0;1.25;-70.0
"CA-2017-105991";"2017-05-05";"2017-05-06";"First Class";"LH-17020";"FUR-BO-10004467";"United States";"West";90.0;3.0;1.0;-153.0;30.0;-170.0
"US-2017-136784";"2017-04-30";"2017-05-05";"Standard Class";"AD-10180";"OFF-PA-10000675";"United States";"West";164.0;4.0;0.0;80.0;41.0;48.78
"CA-2014-146283";"2014-09-08";"2014-09-15";"Standard Class";"KT-16465";"OFF-PA-10002259";"United States";"Central";18.0;2.0;0.0;6.0;9.0;33.33
"CA-2014-146283";"2014-09-08";"2014-09-15";"Standard Class";"KT-16465";"FUR-CH-10004287";"United States";"Central";967.0;5.0;0.0;-14.0;193.4;-1.45
"CA-2014-146283";"2014-09-08";"2014-09-15";"Standard Class";"KT-16465";"OFF-PA-10000482";"United States";"Central";182.0;6.0;0.0;61.0;30.33;33.52
"CA-2017-151218";"2017-06-20";"2017-06-23";"First Class";"PJ-19015";"OFF-ST-10004835";"United States";"South";4.0;1.0;0.0;0.0;4.0;0.0
"CA-2015-111073";"2015-12-26";"2015-12-30";"Standard Class";"MC-18100";"FUR-TA-10004086";"United States";"East";52.0;1.0;0.0;-15.0;52.0;-28.85
"CA-2017-144883";"2017-08-15";"2017-08-19";"Standard Class";"BO-11350";"OFF-LA-10000305";"United States";"Central";50.0;8.0;0.0;23.0;6.25;46.0
"CA-2017-142174";"2017-03-04";"2017-03-09";"Standard Class";"DP-13000";"OFF-PA-10000806";"United States";"Central";90.0;2.0;0.0;32.0;45.0;35.56
"CA-2017-108791";"2017-07-27";"2017-07-31";"Standard Class";"TM-21490";"FUR-FU-10004018";"United States";"East";15.0;1.0;0.0;4.0;15.0;26.67
"CA-2017-108791";"2017-07-27";"2017-07-31";"Standard Class";"TM-21490";"TEC-PH-10002660";"United States";"East";544.0;8.0;0.0;136.0;68.0;25.0
"CA-2016-106656";"2016-09-23";"2016-09-26";"First Class";"DV-13045";"OFF-EN-10001509";"United States";"West";4.0;2.0;0.0;2.0;2.0;50.0
"CA-2016-106656";"2016-09-23";"2016-09-26";"First Class";"DV-13045";"OFF-LA-10003148";"United States";"West";19.0;3.0;0.0;9.0;6.33;47.37
"CA-2016-113831";"2016-05-30";"2016-06-03";"Standard Class";"AH-10690";"FUR-TA-10002645";"United States";"South";2276.0;10.0;0.0;387.0;227.6;17.0
"CA-2016-113831";"2016-05-30";"2016-06-03";"Standard Class";"AH-10690";"TEC-AC-10003033";"United States";"South";1980.0;6.0;0.0;653.0;330.0;32.98
"CA-2016-113831";"2016-05-30";"2016-06-03";"Standard Class";"AH-10690";"OFF-LA-10001297";"United States";"South";62.0;6.0;0.0;30.0;10.33;48.39
"US-2014-139500";"2014-11-16";"2014-11-20";"Standard Class";"AB-10165";"FUR-CH-10002017";"United States";"Central";37.0;2.0;0.0;-1.0;18.5;-2.7
"US-2014-166310";"2014-09-21";"2014-09-23";"First Class";"JS-15940";"FUR-FU-10001546";"United States";"Central";9.0;2.0;1.0;-7.0;4.5;-77.78
"US-2016-168410";"2016-02-21";"2016-02-26";"Standard Class";"BV-11245";"FUR-FU-10000629";"United States";"East";69.0;5.0;0.0;29.0;13.8;42.03
"US-2016-168410";"2016-02-21";"2016-02-26";"Standard Class";"BV-11245";"OFF-ST-10000036";"United States";"East";296.0;3.0;0.0;80.0;98.67;27.03
"US-2016-168410";"2016-02-21";"2016-02-26";"Standard Class";"BV-11245";"TEC-PH-10002583";"United States";"East";40.0;2.0;0.0;2.0;20.0;5.0
"CA-2017-131254";"2017-11-19";"2017-11-21";"First Class";"NC-18415";"FUR-CH-10003774";"United States";"Central";191.0;3.0;0.0;-46.0;63.67;-24.08
"CA-2017-131254";"2017-11-19";"2017-11-21";"First Class";"NC-18415";"OFF-AR-10003876";"United States";"Central";13.0;5.0;0.0;4.0;2.6;30.77
"CA-2017-131254";"2017-11-19";"2017-11-21";"First Class";"NC-18415";"OFF-BI-10003527";"United States";"Central";1525.0;6.0;1.0;-2288.0;254.17;-150.03
"CA-2016-123414";"2016-08-21";"2016-08-27";"Standard Class";"SU-20665";"OFF-LA-10004559";"United States";"South";9.0;4.0;0.0;3.0;2.25;33.33
"CA-2016-123414";"2016-08-21";"2016-08-27";"Standard Class";"SU-20665";"OFF-SU-10002573";"United States";"South";28.0;2.0;0.0;4.0;14.0;14.29
"CA-2017-137876";"2017-04-30";"2017-05-05";"Standard Class";"DJ-13510";"FUR-FU-10000222";"United States";"West";65.0;2.0;0.0;21.0;32.5;32.31
"CA-2017-137876";"2017-04-30";"2017-05-05";"Standard Class";"DJ-13510";"OFF-EN-10001219";"United States";"West";31.0;4.0;0.0;15.0;7.75;48.39
"CA-2016-154060";"2016-05-02";"2016-05-08";"Standard Class";"DL-12865";"FUR-CH-10002304";"United States";"South";187.0;9.0;0.0;12.0;20.78;6.42
"US-2017-162558";"2017-10-02";"2017-10-05";"First Class";"Dp-13240";"FUR-FU-10002364";"United States";"South";12.0;2.0;0.0;1.0;6.0;8.33
"US-2017-162558";"2017-10-02";"2017-10-05";"First Class";"Dp-13240";"FUR-FU-10004864";"United States";"South";10.0;1.0;0.0;2.0;10.0;20.0
"US-2017-162558";"2017-10-02";"2017-10-05";"First Class";"Dp-13240";"OFF-PA-10003172";"United States";"South";21.0;4.0;0.0;7.0;5.25;33.33
"US-2017-162558";"2017-10-02";"2017-10-05";"First Class";"Dp-13240";"OFF-BI-10000977";"United States";"South";27.0;3.0;1.0;-22.0;9.0;-81.48
"US-2017-162558";"2017-10-02";"2017-10-05";"First Class";"Dp-13240";"FUR-TA-10000198";"United States";"South";2314.0;7.0;0.0;-1003.0;330.57;-43.34
"US-2017-162558";"2017-10-02";"2017-10-05";"First Class";"Dp-13240";"OFF-BI-10003984";"United States";"South";34.0;4.0;1.0;-26.0;8.5;-76.47
"US-2017-162558";"2017-10-02";"2017-10-05";"First Class";"Dp-13240";"FUR-FU-10003691";"United States";"South";20.0;2.0;0.0;6.0;10.0;30.0
"CA-2017-134439";"2017-09-18";"2017-09-23";"Second Class";"TM-21010";"OFF-PA-10004082";"United States";"Central";16.0;2.0;0.0;8.0;8.0;50.0
"CA-2015-119508";"2015-12-04";"2015-12-09";"Standard Class";"TZ-21580";"OFF-AR-10003723";"United States";"West";17.0;5.0;0.0;6.0;3.4;35.29
"CA-2015-119508";"2015-12-04";"2015-12-09";"Standard Class";"TZ-21580";"FUR-FU-10004270";"United States";"West";25.0;6.0;0.0;9.0;4.17;36.0
"CA-2015-152681";"2015-01-17";"2015-01-22";"Standard Class";"SC-20260";"OFF-AR-10003183";"United States";"East";7.0;2.0;0.0;2.0;3.5;28.57
"CA-2014-130813";"2014-01-06";"2014-01-08";"Second Class";"LS-17230";"OFF-PA-10002005";"United States";"West";19.0;3.0;0.0;9.0;6.33;47.37
"CA-2015-120320";"2015-03-05";"2015-03-09";"Standard Class";"MV-18190";"TEC-PH-10000149";"United States";"Central";32.0;2.0;0.0;2.0;16.0;6.25
"CA-2016-111941";"2016-12-25";"2016-12-28";"Second Class";"BD-11620";"OFF-BI-10001524";"United States";"East";34.0;2.0;0.0;12.0;17.0;35.29
"CA-2016-123120";"2016-09-04";"2016-09-08";"Standard Class";"CV-12295";"FUR-FU-10004748";"United States";"East";64.0;1.0;0.0;25.0;64.0;39.06
"CA-2016-123120";"2016-09-04";"2016-09-08";"Standard Class";"CV-12295";"OFF-BI-10001460";"United States";"East";61.0;5.0;0.0;20.0;12.2;32.79
"CA-2016-123120";"2016-09-04";"2016-09-08";"Standard Class";"CV-12295";"OFF-SU-10002503";"United States";"East";23.0;4.0;0.0;7.0;5.75;30.43
"CA-2014-103331";"2014-08-26";"2014-09-01";"Standard Class";"KB-16315";"FUR-FU-10001731";"United States";"East";11.0;4.0;0.0;4.0;2.75;36.36
"CA-2014-103331";"2014-08-26";"2014-09-01";"Standard Class";"KB-16315";"OFF-PA-10002160";"United States";"East";17.0;3.0;0.0;8.0;5.67;47.06
"CA-2014-103331";"2014-08-26";"2014-09-01";"Standard Class";"KB-16315";"OFF-PA-10002659";"United States";"East";3.0;1.0;0.0;2.0;3.0;66.67
"CA-2015-169278";"2015-05-21";"2015-05-25";"Standard Class";"ME-18010";"OFF-BI-10001636";"United States";"West";27.0;4.0;0.0;9.0;6.75;33.33
"CA-2017-111577";"2017-10-16";"2017-10-21";"Standard Class";"AJ-10780";"OFF-PA-10000062";"United States";"West";308.0;7.0;0.0;112.0;44.0;36.36
"CA-2015-146486";"2015-11-09";"2015-11-14";"Second Class";"DV-13465";"OFF-ST-10002554";"United States";"East";245.0;5.0;0.0;5.0;49.0;2.04
"CA-2015-146486";"2015-11-09";"2015-11-14";"Second Class";"DV-13465";"OFF-EN-10001509";"United States";"East";12.0;6.0;0.0;6.0;2.0;50.0
"CA-2015-146486";"2015-11-09";"2015-11-14";"Second Class";"DV-13465";"TEC-AC-10002018";"United States";"East";14.0;2.0;0.0;6.0;7.0;42.86
"CA-2015-146486";"2015-11-09";"2015-11-14";"Second Class";"DV-13465";"TEC-AC-10002637";"United States";"East";900.0;5.0;0.0;54.0;180.0;6.0
"US-2014-168501";"2014-11-21";"2014-11-27";"Standard Class";"JK-15325";"OFF-EN-10001509";"United States";"Central";2.0;1.0;0.0;1.0;2.0;50.0
"US-2014-168501";"2014-11-21";"2014-11-27";"Standard Class";"JK-15325";"TEC-PH-10004922";"United States";"Central";268.0;5.0;0.0;17.0;53.6;6.34
"CA-2015-112053";"2015-10-11";"2015-10-13";"Second Class";"SH-20395";"TEC-AC-10002550";"United States";"East";32.0;1.0;0.0;2.0;32.0;6.25
"CA-2017-108539";"2017-03-21";"2017-03-23";"Second Class";"SC-20725";"OFF-ST-10003208";"United States";"West";726.0;4.0;0.0;210.0;181.5;28.93
"CA-2017-108539";"2017-03-21";"2017-03-23";"Second Class";"SC-20725";"OFF-BI-10003981";"United States";"West";11.0;3.0;0.0;4.0;3.67;36.36
"CA-2017-108539";"2017-03-21";"2017-03-23";"Second Class";"SC-20725";"OFF-BI-10001031";"United States";"West";9.0;2.0;0.0;3.0;4.5;33.33
"CA-2015-149811";"2015-01-04";"2015-01-10";"Standard Class";"CS-12250";"OFF-BI-10003676";"United States";"Central";32.0;3.0;0.0;16.0;10.67;50.0
"CA-2015-149811";"2015-01-04";"2015-01-10";"Standard Class";"CS-12250";"OFF-PA-10004082";"United States";"Central";40.0;5.0;0.0;20.0;8.0;50.0
"US-2017-103814";"2017-12-09";"2017-12-16";"Standard Class";"LH-16900";"OFF-PA-10001019";"United States";"Central";144.0;9.0;0.0;49.0;16.0;34.03
"CA-2016-123932";"2016-09-06";"2016-09-12";"Standard Class";"YC-21895";"OFF-PA-10004665";"United States";"Central";42.0;4.0;0.0;15.0;10.5;35.71
"CA-2016-123932";"2016-09-06";"2016-09-12";"Standard Class";"YC-21895";"TEC-PH-10002447";"United States";"Central";330.0;2.0;0.0;37.0;165.0;11.21
